t x y z hx hy rx ry rz dx dy rzrel acc
11.55 -0.28639719 0 0 1 0 0.91360281 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.19888693
11.6 -0.34493295 0 0 1 0 0.85506705 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.23953676
11.65 -0.40286996 0 0 1 0 0.79713004 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.27977079
11.7 -0.46010764 0 0 1 0 0.73989236 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.31951918
11.75 -0.51654664 0 0 1 0 0.68345336 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.35871292
11.8 -0.57208898 0 0 1 0 0.62791102 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.39728399
11.85 -0.62663826 0 0 1 0 0.57336174 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.43516543
11.9 -0.68009978 0 0 1 0 0.51990022 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.47229149
11.95 -0.73238075 0 0 1 0 0.46761925 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.50859771
12 -0.7833904 0 0 1 0 0.4166096 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.54402108
12.05 -0.8330402 0 0 1 0 0.3669598 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.5785001
12.1 -0.88124395 0 0 1 0 0.31875605 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.61197493
12.15 -0.92791799 0 0 1 0 0.27208201 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.64438746
12.2 -0.9729813 0 0 1 0 0.2270187 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.67568142
12.25 -1.0163556 0 0 1 0 0.18364435 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.70580249
12.3 -1.0579657 0 0 1 0 0.14203426 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.73469839
12.35 -1.0977394 0 0 1 0 0.10226065 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.76231895
12.4 -1.1356074 0 0 1 0 0.064392554 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.78861624
12.45 -1.1715043 0 0 1 0 0.028495717 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.81354459
12.5 -1.2053676 0 0 1 0 -0.0053675529 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.83706075
12.55 -1.2371385 0 0 1 0 -0.037138473 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.85912389
12.6 -1.2667619 0 0 1 0 -0.066761894 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.87969571
12.65 -1.2941864 0 0 1 0 -0.094186394 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.8987405
12.7 -1.3193644 0 0 1 0 -0.11936437 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.9162252
12.75 -1.3422521 0 0 1 0 -0.14225211 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.93211947
12.8 -1.3628099 0 0 1 0 -0.16280989 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.9463957
12.85 -1.381002 0 0 1 0 -0.18100202 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.95902913
12.9 -1.3967969 0 0 1 0 -0.19679693 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.96999781
12.95 -1.4101672 0 0 1 0 -0.21016719 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.97928272
13 -1.4210896 0 0 1 0 -0.2210896 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.98686772
13.05 -1.4295452 0 0 1 0 -0.2295452 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99273967
13.1 -1.4355193 0 0 1 0 -0.23551931 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99688835
13.15 -1.4390016 0 0 1 0 -0.23900156 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99930658
13.2 -1.4399859 0 0 1 0 -0.2399859 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99999015
13.25 -1.4384706 0 0 1 0 -0.23847063 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99893788
13.3 -1.4344584 0 0 1 0 -0.23445837 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99615159
13.35 -1.4279561 0 0 1 0 -0.2279561 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.99163612
13.4 -1.4189751 0 0 1 0 -0.21897509 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.98539931
13.45 -1.4075309 0 0 1 0 -0.20753094 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.97745199
13.5 -1.3936435 0 0 1 0 -0.19364352 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.96780794
13.55 -1.3773369 0 0 1 0 -0.17733692 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.95648392
13.6 -1.3586395 0 0 1 0 -0.15863946 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.94349957
13.65 -1.3375836 0 0 1 0 -0.1375836 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.92887744
13.7 -1.3142059 0 0 1 0 -0.11420587 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.91264291
13.75 -1.2885469 0 0 1 0 -0.08854687 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.89482416
13.8 -1.2606511 0 0 1 0 -0.060651132 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.87545212
13.85 -1.2305671 0 0 1 0 -0.030567079 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.85456042
13.9 -1.1983469 0 0 1 0 0.0016530655 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.83218532
13.95 -1.1640466 0 0 1 0 0.035953372 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.80836567
14 -1.1277257 0 0 1 0 0.072274301 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.7831428
14.05 -1.0894472 0 0 1 0 0.1105528 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.75656051
14.1 -1.0492776 0 0 1 0 0.15072243 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.72866493
14.15 -1.0072865 0 0 1 0 0.19271346 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.6995045
14.2 -0.963547 0 0 1 0 0.236453 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.66912982
14.25 -0.91813488 0 0 1 0 0.28186512 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.63759363
14.3 -0.871129 0 0 1 0 0.328871 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.60495066
14.35 -0.82261097 0 0 1 0 0.37738903 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.57125758
14.4 -0.772665 0 0 1 0 0.427335 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.53657289
14.45 -0.72137779 0 0 1 0 0.47862221 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.50095677
14.5 -0.66883838 0 0 1 0 0.53116162 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.46447107
14.55 -0.61513795 0 0 1 0 0.58486205 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.4271791
14.6 -0.56036973 0 0 1 0 0.63963027 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.38914562
14.65 -0.50462878 0 0 1 0 0.69537122 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.35043663
14.7 -0.44801187 0 0 1 0 0.75198813 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.31111934
14.75 -0.39061728 0 0 1 0 0.80938272 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.27126198
14.8 -0.33254462 0 0 1 0 0.86745538 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.23093375
14.85 -0.27389472 0 0 1 0 0.92610528 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.19020466
14.9 -0.21476937 0 0 1 0 0.98523063 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.14914539
14.95 -0.15527122 0 0 1 0 1.0447288 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.10782723
15 -0.095503532 0 0 1 0 1.1044965 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.066321893
15.05 -0.035570066 0 0 1 0 1.1644299 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.024701434
15.1 0.024425144 0 0 1 0 1.2244251 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.016961907
15.15 0.084377956 0 0 1 0 1.284378 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.058595797
15.2 0.1441843 0 0 1 0 1.3441843 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.10012798
15.25 0.20374036 0 0 1 0 1.4037404 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.14148635
15.3 0.26294275 0 0 1 0 1.4629428 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.18259913
15.35 0.32168872 0 0 1 0 1.5216887 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.22339493
15.4 0.37987627 0 0 1 0 1.5798763 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.26380295
15.45 0.43740442 0 0 1 0 1.6374044 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.30375305
15.5 0.49417329 0 0 1 0 1.6941733 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.34317588
15.55 0.55008435 0 0 1 0 1.7500843 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.382003
15.6 0.60504053 0 0 1 0 1.8050405 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.42016701
15.65 0.65894645 0 0 1 0 1.8589465 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.45760168
15.7 0.71170854 0 0 1 0 1.9117085 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.49424201
15.75 0.76323519 0 0 1 0 1.9632352 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.53002441
15.8 0.81343698 0 0 1 0 2.013437 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.56488676
15.85 0.86222675 0 0 1 0 2.0622268 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.59876855
15.9 0.90951982 0 0 1 0 2.1095198 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.63161095
15.95 0.95523409 0 0 1 0 2.1552341 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.66335697
16 0.99929021 0 0 1 0 2.1992902 3.4593664e-18 1.3975271 1.2 3.4593664e-18 0 0.69395149
