t x y z hx hy rx ry rz dx dy rzrel acc
2.25 0.027029066 0.017997779 0 1 0 1.2270291 0.017997779 1.3975271 1.2 3.469447e-18 0 0.023412487
2.3 0.026417866 0.017996802 0 1 0 1.2264179 0.017996802 1.3975271 1.2 3.469447e-18 0 0.022954994
2.35 0.025753464 0.017974335 0 1 0 1.2257535 0.017974335 1.3975271 1.2 3.469447e-18 0 0.022455444
2.4 0.025037198 0.017930405 0 1 0 1.2250372 0.017930405 1.3975271 1.2 3.469447e-18 0 0.021915113
2.45 0.02427051 0.017865064 0 1 0 1.2242705 0.017865064 1.3975271 1.2 3.469447e-18 0 0.021335399
2.5 0.023454944 0.01777839 0 1 0 1.2234549 0.01777839 1.3975271 1.2 3.469447e-18 0 0.020717826
2.55 0.022592144 0.017670487 0 1 0 1.2225921 0.017670487 1.3975271 1.2 3.469447e-18 0 0.020064052
2.6 0.021683846 0.017541484 0 1 0 1.2216838 0.017541484 1.3975271 1.2 3.469447e-18 0 0.019375878
2.65 0.020731879 0.017391534 0 1 0 1.2207319 0.017391534 1.3975271 1.2 3.469447e-18 0 0.018655263
2.7 0.019738162 0.017220817 0 1 0 1.2197382 0.017220817 1.3975271 1.2 3.469447e-18 0 0.017904342
2.75 0.018704694 0.017029536 0 1 0 1.2187047 0.017029536 1.3975271 1.2 3.469447e-18 0 0.017125455
2.8 0.017633558 0.016817921 0 1 0 1.2176336 0.016817921 1.3975271 1.2 3.469447e-18 0 0.016321177
2.85 0.016526909 0.016586223 0 1 0 1.2165269 0.016586223 1.3975271 1.2 3.469447e-18 0 0.015494371
2.9 0.015386978 0.01633472 0 1 0 1.215387 0.01633472 1.3975271 1.2 3.469447e-18 0 0.014648253
2.95 0.01421606 0.016063711 0 1 0 1.2142161 0.016063711 1.3975271 1.2 3.469447e-18 0 0.013786493
3 0.013016512 0.01577352 0 1 0 1.2130165 0.01577352 1.3975271 1.2 3.469447e-18 0 0.012913344
3.05 0.011790751 0.015464494 0 1 0 1.2117908 0.015464494 1.3975271 1.2 3.469447e-18 0 0.012033839
3.1 0.010541245 0.015137002 0 1 0 1.2105412 0.015137002 1.3975271 1.2 3.469447e-18 0 0.011154072
3.15 0.0092705098 0.014791435 0 1 0 1.2092705 0.014791435 1.3975271 1.2 3.469447e-18 0 0.010281603
3.2 0.0079811054 0.014428206 0 1 0 1.2079811 0.014428206 1.3975271 1.2 3.469447e-18 0 0.0094260389
3.25 0.006675628 0.014047747 0 1 0 1.2066756 0.014047747 1.3975271 1.2 3.469447e-18 0 0.0085998668
3.3 0.0053567068 0.013650514 0 1 0 1.2053567 0.013650514 1.3975271 1.2 3.469447e-18 0 0.0078195686
3.35 0.004026998 0.013236981 0 1 0 1.204027 0.013236981 1.3975271 1.2 3.469447e-18 0 0.0071069669
3.4 0.0026891793 0.012807642 0 1 0 1.2026892 0.012807642 1.3975271 1.2 3.469447e-18 0 0.0064903781
3.45 0.0013459449 0.012363009 0 1 0 1.2013459 0.012363009 1.3975271 1.2 3.469447e-18 0 0.0060044056
3.5 3.6739404e-18 0.011903614 0 1 0 1.2 0.011903614 1.3975271 1.2 3.469447e-18 0 0.0056862233
3.55 -0.0013459449 0.011430004 0 1 0 1.1986541 0.011430004 1.3975271 1.2 3.469447e-18 0 0.00556663
3.6 -0.0026891793 0.010942745 0 1 0 1.1973108 0.010942745 1.3975271 1.2 3.469447e-18 0 0.0056584593
3.65 -0.004026998 0.01044242 0 1 0 1.195973 0.01044242 1.3975271 1.2 3.469447e-18 0 0.0059505514
3.7 -0.0053567068 0.0099296257 0 1 0 1.1946433 0.0099296257 1.3975271 1.2 3.469447e-18 0 0.0064128597
3.75 -0.006675628 0.0094049742 0 1 0 1.1933244 0.0094049742 1.3975271 1.2 3.469447e-18 0 0.0070079566
3.8 -0.0079811054 0.0088690921 0 1 0 1.1920189 0.0088690921 1.3975271 1.2 3.469447e-18 0 0.0077004694
3.85 -0.0092705098 0.0083226195 0 1 0 1.1907295 0.0083226195 1.3975271 1.2 3.469447e-18 0 0.0084612507
3.9 -0.010541245 0.0077662088 0 1 0 1.1894588 0.0077662088 1.3975271 1.2 3.469447e-18 0 0.0092677956
3.95 -0.011790751 0.0072005245 0 1 0 1.1882092 0.0072005245 1.3975271 1.2 3.469447e-18 0 0.010103129
4 -0.013016512 0.0066262419 0 1 0 1.1869835 0.0066262419 1.3975271 1.2 3.469447e-18 0 0.010954438
4.05 -0.01421606 0.006044047 0 1 0 1.1857839 0.006044047 1.3975271 1.2 3.469447e-18 0 0.011811911
4.1 -0.015386978 0.0054546349 0 1 0 1.184613 0.0054546349 1.3975271 1.2 3.469447e-18 0 0.012667877
4.15 -0.016526909 0.0048587093 0 1 0 1.1834731 0.0048587093 1.3975271 1.2 3.469447e-18 0 0.013516196
4.2 -0.017633558 0.0042569819 0 1 0 1.1823664 0.0042569819 1.3975271 1.2 3.469447e-18 0 0.014351834
4.25 -0.018704694 0.0036501713 0 1 0 1.1812953 0.0036501713 1.3975271 1.2 3.469447e-18 0 0.015170571
4.3 -0.019738162 0.003039002 0 1 0 1.1802618 0.003039002 1.3975271 1.2 3.469447e-18 0 0.015968803
4.35 -0.020731879 0.0024242038 0 1 0 1.1792681 0.0024242038 1.3975271 1.2 3.469447e-18 0 0.016743394
4.4 -0.021683846 0.0018065109 0 1 0 1.1783162 0.0018065109 1.3975271 1.2 3.469447e-18 0 0.017491583
4.45 -0.022592144 0.0011866608 0 1 0 1.1774079 0.0011866608 1.3975271 1.2 3.469447e-18 0 0.018210907
4.5 -0.023454944 0.00056539366 0 1 0 1.1765451 0.00056539366 1.3975271 1.2 3.469447e-18 0 0.018899155
4.55 -0.02427051 -5.6548575e-05 0 1 0 1.1757295 -5.6548575e-05 1.3975271 1.2 3.4626707e-18 0 0.01955433
4.6 -0.025037198 -0.00067842329 0 1 0 1.1749628 -0.00067842329 1.3975271 1.2 3.469447e-18 0 0.020174621
4.65 -0.025753464 -0.0012994879 0 1 0 1.1742465 -0.0012994879 1.3975271 1.2 3.469447e-18 0 0.020758384
4.7 -0.026417866 -0.0019190008 0 1 0 1.1735821 -0.0019190008 1.3975271 1.2 3.469447e-18 0 0.021304128
4.75 -0.027029066 -0.0025362222 0 1 0 1.1729709 -0.0025362222 1.3975271 1.2 3.469447e-18 0 0.021810505
4.8 -0.027585833 -0.0031504151 0 1 0 1.1724142 -0.0031504151 1.3975271 1.2 3.469447e-18 0 0.022276299
4.85 -0.028087046 -0.003760846 0 1 0 1.171913 -0.003760846 1.3975271 1.2 3.469447e-18 0 0.022700426
4.9 -0.028531695 -0.0043667862 0 1 0 1.1714683 -0.0043667862 1.3975271 1.2 3.469447e-18 0 0.023081922
4.95 -0.028918886 -0.0049675119 0 1 0 1.1710811 -0.0049675119 1.3975271 1.2 3.469447e-18 0 0.023419947
5 -0.029247837 -0.0055623059 0 1 0 1.1707522 -0.0055623059 1.3975271 1.2 3.469447e-18 0 0.023713781
5.05 -0.029517888 -0.0061504579 0 1 0 1.1704821 -0.0061504579 1.3975271 1.2 3.469447e-18 0 0.023962821
5.1 -0.029728493 -0.0067312657 0 1 0 1.1702715 -0.0067312657 1.3975271 1.2 3.469447e-18 0 0.024166579
5.15 -0.029879229 -0.0073040356 0 1 0 1.1701208 -0.0073040356 1.3975271 1.2 3.469447e-18 0 0.024324685
5.2 -0.029969792 -0.0078680838 0 1 0 1.1700302 -0.0078680838 1.3975271 1.2 3.469447e-18 0 0.024436886
5.25 -0.03 -0.0084227367 0 1 0 1.17 -0.0084227367 1.3975271 1.2 3.469447e-18 0 0.024503044
5.3 -0.029969792 -0.0089673319 0 1 0 1.1700302 -0.0089673319 1.3975271 1.2 3.469447e-18 0 0.024523138
5.35 -0.029879229 -0.0095012192 0 1 0 1.1701208 -0.0095012192 1.3975271 1.2 3.469447e-18 0 0.024497264
5.4 -0.029728493 -0.010023761 0 1 0 1.1702715 -0.010023761 1.3975271 1.2 3.469447e-18 0 0.024425635
5.45 -0.029517888 -0.010534334 0 1 0 1.1704821 -0.010534334 1.3975271 1.2 3.469447e-18 0 0.024308584
5.5 -0.029247837 -0.011032327 0 1 0 1.1707522 -0.011032327 1.3975271 1.2 3.469447e-18 0 0.024146565
5.55 -0.028918886 -0.011517147 0 1 0 1.1710811 -0.011517147 1.3975271 1.2 3.469447e-18 0 0.023940152
5.6 -0.028531695 -0.011988214 0 1 0 1.1714683 -0.011988214 1.3975271 1.2 3.469447e-18 0 0.023690045
5.65 -0.028087046 -0.012444965 0 1 0 1.171913 -0.012444965 1.3975271 1.2 3.469447e-18 0 0.023397068
5.7 -0.027585833 -0.012886857 0 1 0 1.1724142 -0.012886857 1.3975271 1.2 3.469447e-18 0 0.023062175
5.75 -0.027029066 -0.01331336 0 1 0 1.1729709 -0.01331336 1.3975271 1.2 3.469447e-18 0 0.022686459
5.8 -0.026417866 -0.013723965 0 1 0 1.1735821 -0.013723965 1.3975271 1.2 3.469447e-18 0 0.022271145
